plot_id,species,spp_code,dbh_cm,top_kill,full_kill
39,Nothafagus cunninghami,NOTCUN,13.1,1,1
39,Nothafagus cunninghami,NOTCUN,13.2,1,1
39,Nothafagus cunninghami,NOTCUN,13.6,1,1
39,Nothafagus cunninghami,NOTCUN,13.9,1,1
39,Nothafagus cunninghami,NOTCUN,14.1,1,1
39,Nothafagus cunninghami,NOTCUN,14.2,1,1
39,Nothafagus cunninghami,NOTCUN,14.4,1,1
39,Nothafagus cunninghami,NOTCUN,14.5,1,1
39,Nothafagus cunninghami,NOTCUN,14.5,1,1
39,Nothafagus cunninghami,NOTCUN,14.7,1,1
39,Nothafagus cunninghami,NOTCUN,14.8,1,1
39,Nothafagus cunninghami,NOTCUN,14.8,1,1
39,Nothafagus cunninghami,NOTCUN,14.8,1,1
39,Nothafagus cunninghami,NOTCUN,14.9,1,1
39,Nothafagus cunninghami,NOTCUN,15,1,1
39,Nothafagus cunninghami,NOTCUN,15.1,1,1
39,Nothafagus cunninghami,NOTCUN,15.4,1,1
39,Nothafagus cunninghami,NOTCUN,15.5,1,1
39,Nothafagus cunninghami,NOTCUN,15.7,1,1
39,Nothafagus cunninghami,NOTCUN,16.2,1,1
39,Nothafagus cunninghami,NOTCUN,16.3,1,1
39,Nothafagus cunninghami,NOTCUN,16.4,1,1
39,Nothafagus cunninghami,NOTCUN,16.7,1,1
39,Nothafagus cunninghami,NOTCUN,16.9,1,1
39,Nothafagus cunninghami,NOTCUN,17.1,1,1
39,Nothafagus cunninghami,NOTCUN,17.3,1,1
39,Nothafagus cunninghami,NOTCUN,17.5,1,1
39,Nothafagus cunninghami,NOTCUN,18.1,1,1
39,Nothafagus cunninghami,NOTCUN,18.2,1,1
39,Nothafagus cunninghami,NOTCUN,18.3,1,1
39,Nothafagus cunninghami,NOTCUN,18.8,1,1
39,Nothafagus cunninghami,NOTCUN,18.8,1,1
39,Nothafagus cunninghami,NOTCUN,18.8,1,1
39,Nothafagus cunninghami,NOTCUN,18.9,1,1
39,Nothafagus cunninghami,NOTCUN,19.1,1,1
39,Nothafagus cunninghami,NOTCUN,19.8,1,1
39,Nothafagus cunninghami,NOTCUN,20.3,1,1
39,Nothafagus cunninghami,NOTCUN,20.4,1,1
39,Nothafagus cunninghami,NOTCUN,20.5,1,1
39,Nothafagus cunninghami,NOTCUN,21.7,1,1
39,Nothafagus cunninghami,NOTCUN,22.3,1,1
39,Nothafagus cunninghami,NOTCUN,22.9,1,1
39,Nothafagus cunninghami,NOTCUN,25.6,1,1
39,Nothafagus cunninghami,NOTCUN,26.5,1,1
39,Nothafagus cunninghami,NOTCUN,27.7,1,1
40,Eucalyptus dives,EUCDIV,12.5,0,1
40,Eucalyptus dives,EUCDIV,13.3,0,1
40,Eucalyptus dives,EUCDIV,76.4,0,0
40,Eucalyptus obliqua,EUCOBL,14.3,0,1
40,Eucalyptus obliqua,EUCOBL,17.8,1,1
40,Eucalyptus obliqua,EUCOBL,18.3,1,1
40,Eucalyptus obliqua,EUCOBL,21.9,0,0
40,Eucalyptus obliqua,EUCOBL,27.2,0,0
40,Eucalyptus obliqua,EUCOBL,28.1,0,0
40,Eucalyptus obliqua,EUCOBL,30.5,0,0
40,Eucalyptus obliqua,EUCOBL,31.8,1,1
40,Eucalyptus obliqua,EUCOBL,38.2,1,1
40,Eucalyptus obliqua,EUCOBL,41.3,0,0
40,Eucalyptus obliqua,EUCOBL,46.9,0,0
40,Eucalyptus obliqua,EUCOBL,47.4,0,0
40,Eucalyptus obliqua,EUCOBL,48.3,0,0
40,Eucalyptus obliqua,EUCOBL,49.3,0,0
40,Eucalyptus obliqua,EUCOBL,68.7,0,0
40,Eucalyptus obliqua,EUCOBL,77.5,0,0
40,Eucalyptus obliqua,EUCOBL,78.3,0,0
40,Eucalyptus obliqua,EUCOBL,84.4,0,0
40,Eucalyptus radiata,EUCRAD,12.2,0,1
40,Eucalyptus radiata,EUCRAD,15.8,1,1
40,Eucalyptus radiata,EUCRAD,28.5,0,0
40,Eucalyptus radiata,EUCRAD,41.1,1,1
40,Eucalyptus radiata,EUCRAD,55.4,1,1
41,Eucalyptus radiata,EUCRAD,10.4,1,1
41,Eucalyptus radiata,EUCRAD,10.9,1,1
41,Eucalyptus radiata,EUCRAD,12,1,1
41,Eucalyptus radiata,EUCRAD,12.4,1,1
41,Eucalyptus radiata,EUCRAD,13,1,1
41,Eucalyptus radiata,EUCRAD,13.2,0,1
41,Eucalyptus radiata,EUCRAD,14,0,1
41,Eucalyptus radiata,EUCRAD,14.2,1,1
41,Eucalyptus radiata,EUCRAD,14.9,1,1
41,Eucalyptus radiata,EUCRAD,15.7,1,1
41,Eucalyptus radiata,EUCRAD,16.6,1,1
41,Eucalyptus radiata,EUCRAD,18.1,1,1
41,Eucalyptus radiata,EUCRAD,20.1,1,1
41,Eucalyptus radiata,EUCRAD,21.1,0,1
41,Eucalyptus radiata,EUCRAD,21.4,0,0
41,Eucalyptus radiata,EUCRAD,21.5,0,1
41,Eucalyptus radiata,EUCRAD,23.3,0,1
41,Eucalyptus radiata,EUCRAD,31,0,0
41,Eucalyptus radiata,EUCRAD,32.8,0,0
41,Eucalyptus radiata,EUCRAD,35.6,1,1
41,Eucalyptus radiata,EUCRAD,36.1,0,0
41,Eucalyptus radiata,EUCRAD,36.9,0,0
41,Eucalyptus radiata,EUCRAD,38.9,0,0
41,Eucalyptus radiata,EUCRAD,43.1,1,1
41,Eucalyptus radiata,EUCRAD,43.8,1,1
41,Eucalyptus radiata,EUCRAD,47.4,0,0
41,Eucalyptus radiata,EUCRAD,48.9,0,0
41,Eucalyptus radiata,EUCRAD,57.5,0,0
41,Eucalyptus radiata,EUCRAD,71.3,0,0
41,Eucalyptus radiata,EUCRAD,73.1,0,0
41,Eucalyptus radiata,EUCRAD,80.5,0,0
41,Eucalyptus radiata,EUCRAD,100.6,0,1
41,Eucalyptus radiata,EUCRAD,103.8,0,0
42,Acacia dealbata,ACADEA,15.5,1,1
42,Acacia dealbata,ACADEA,16.4,1,1
42,Acacia dealbata,ACADEA,18.1,1,1
42,Acacia dealbata,ACADEA,20.1,1,1
42,Acacia dealbata,ACADEA,23.4,1,1
42,Acacia dealbata,ACADEA,23.7,1,1
42,Acacia dealbata,ACADEA,25.4,0,0
42,Acacia dealbata,ACADEA,30,1,1
42,Acacia dealbata,ACADEA,30.4,1,1
42,Acacia dealbata,ACADEA,31.1,1,1
42,Acacia dealbata,ACADEA,32.4,1,1
42,Acacia dealbata,ACADEA,33.1,1,1
42,Acacia dealbata,ACADEA,33.3,1,1
42,Acacia dealbata,ACADEA,36.4,1,1
42,Acacia dealbata,ACADEA,36.7,1,1
42,Acacia dealbata,ACADEA,37,0,0
42,Acacia dealbata,ACADEA,37.7,1,1
42,Acacia dealbata,ACADEA,37.8,1,1
42,Acacia dealbata,ACADEA,47.7,0,0
42,Eucalyptus regnans,EUCREG,25.2,0,0
42,Eucalyptus regnans,EUCREG,29.4,0,0
42,Eucalyptus regnans,EUCREG,67.4,1,1
42,Eucalyptus regnans,EUCREG,67.8,0,0
42,Eucalyptus regnans,EUCREG,75.1,0,0
42,Eucalyptus regnans,EUCREG,108.8,0,0
42,Eucalyptus regnans,EUCREG,279.5,0,0
42,Olearia argophylla,OLEARG,10.2,0,1
42,Zieria arborescens,ZIEARB,11.5,0,0
43,Acacia dealbata,ACADEA,10.8,1,1
43,Acacia dealbata,ACADEA,10.8,1,1
43,Acacia dealbata,ACADEA,10.9,1,1
43,Acacia dealbata,ACADEA,11.1,1,1
43,Acacia dealbata,ACADEA,12.2,1,1
43,Acacia dealbata,ACADEA,12.9,1,1
43,Acacia dealbata,ACADEA,13,1,1
43,Acacia dealbata,ACADEA,13.1,1,1
43,Acacia dealbata,ACADEA,13.9,1,1
43,Acacia dealbata,ACADEA,14.2,1,1
43,Acacia dealbata,ACADEA,14.7,1,1
43,Acacia dealbata,ACADEA,14.9,1,1
43,Acacia dealbata,ACADEA,15,1,1
43,Acacia dealbata,ACADEA,15.3,1,1
43,Acacia dealbata,ACADEA,15.5,1,1
43,Acacia dealbata,ACADEA,15.6,1,1
43,Acacia dealbata,ACADEA,15.6,1,1
43,Acacia dealbata,ACADEA,17.3,1,1
43,Acacia dealbata,ACADEA,17.4,0,0
43,Acacia dealbata,ACADEA,17.4,1,1
43,Acacia dealbata,ACADEA,18.2,1,1
43,Acacia dealbata,ACADEA,18.3,0,0
43,Acacia dealbata,ACADEA,19.3,1,1
43,Acacia dealbata,ACADEA,19.7,1,1
43,Acacia dealbata,ACADEA,20.4,0,0
43,Acacia dealbata,ACADEA,20.6,0,0
43,Acacia dealbata,ACADEA,21.2,1,1
43,Acacia dealbata,ACADEA,21.8,1,1
43,Acacia dealbata,ACADEA,22.1,1,1
43,Acacia dealbata,ACADEA,22.7,1,1
43,Acacia dealbata,ACADEA,23.9,1,1
43,Acacia dealbata,ACADEA,26.4,1,1
43,Acacia dealbata,ACADEA,29.4,1,1
43,Acacia dealbata,ACADEA,29.6,0,0
43,Acacia dealbata,ACADEA,29.8,1,1
43,Acacia dealbata,ACADEA,30.3,1,1
43,Acacia dealbata,ACADEA,34.3,0,0
43,Acacia dealbata,ACADEA,42.4,0,0
43,Acacia dealbata,ACADEA,50.4,1,1
43,Acacia dealbata,ACADEA,70.4,0,0
43,Eucalyptus regnans,EUCREG,11.9,1,1
43,Eucalyptus regnans,EUCREG,13.8,0,0
43,Eucalyptus regnans,EUCREG,14.1,1,1
43,Eucalyptus regnans,EUCREG,14.7,1,1
43,Eucalyptus regnans,EUCREG,16.6,1,1
43,Eucalyptus regnans,EUCREG,17.1,1,1
43,Eucalyptus regnans,EUCREG,19.6,1,1
43,Eucalyptus regnans,EUCREG,20.4,0,0
43,Eucalyptus regnans,EUCREG,22.1,1,1
43,Eucalyptus regnans,EUCREG,22.7,1,1
43,Eucalyptus regnans,EUCREG,23.6,1,1
43,Eucalyptus regnans,EUCREG,27.1,0,0
43,Eucalyptus regnans,EUCREG,28.2,0,0
43,Eucalyptus regnans,EUCREG,29.1,0,0
43,Eucalyptus regnans,EUCREG,30.6,0,0
43,Eucalyptus regnans,EUCREG,32.7,0,0
43,Eucalyptus regnans,EUCREG,33.8,0,0
43,Eucalyptus regnans,EUCREG,34.2,0,0
43,Eucalyptus regnans,EUCREG,35.8,0,0
43,Eucalyptus regnans,EUCREG,38.8,0,0
43,Eucalyptus regnans,EUCREG,41.9,0,0
43,Eucalyptus regnans,EUCREG,43,0,0
43,Eucalyptus regnans,EUCREG,43.4,0,0
43,Eucalyptus regnans,EUCREG,44.4,0,0
43,Eucalyptus regnans,EUCREG,53.1,0,0
43,Eucalyptus regnans,EUCREG,222.8,0,0
43,Lomatia fraseri,LOMFRA,10.7,0,0
43,Lomatia fraseri,LOMFRA,11.5,0,0
43,Lomatia fraseri,LOMFRA,11.5,0,0
43,Lomatia fraseri,LOMFRA,12.8,0,0
43,Lomatia fraseri,LOMFRA,14.4,0,0
43,Lomatia fraseri,LOMFRA,16.8,0,0
44,Acacia dealbata,ACADEA,26.4,1,1
44,Acacia melanoxylon,ACAMEL,10,1,1
44,Acacia melanoxylon,ACAMEL,10.3,1,1
44,Acacia melanoxylon,ACAMEL,10.6,1,1
44,Acacia melanoxylon,ACAMEL,11.1,1,1
44,Acacia melanoxylon,ACAMEL,11.8,1,1
44,Acacia melanoxylon,ACAMEL,13.5,1,1
44,Acacia melanoxylon,ACAMEL,16.5,1,1
44,Bedfordia arborescens,BEDARB,11.6,0,1
44,Bedfordia arborescens,BEDARB,12.2,0,1
44,Bedfordia arborescens,BEDARB,16.1,0,1
44,Bedfordia arborescens,BEDARB,22.3,1,1
44,Bedfordia arborescens,BEDARB,24.2,0,0
44,Eucalyptus regnans,EUCREG,26.9,0,0
44,Eucalyptus regnans,EUCREG,27.5,1,1
44,Eucalyptus regnans,EUCREG,28.9,1,1
44,Eucalyptus regnans,EUCREG,41.9,0,0
44,Eucalyptus regnans,EUCREG,46.9,0,0
44,Eucalyptus regnans,EUCREG,70.6,0,0
44,Eucalyptus regnans,EUCREG,88.4,0,0
44,Eucalyptus regnans,EUCREG,100.8,0,0
44,Eucalyptus regnans,EUCREG,116.7,0,0
44,Eucalyptus regnans,EUCREG,119.9,0,0
44,Eucalyptus viminalis,EUCVIM,19,1,1
44,Eucalyptus viminalis,EUCVIM,21.8,1,1
44,Eucalyptus viminalis,EUCVIM,32.9,0,0
44,Eucalyptus viminalis,EUCVIM,40.7,0,0
44,Eucalyptus viminalis,EUCVIM,49.6,0,0
44,Eucalyptus viminalis,EUCVIM,50.5,0,0
44,Eucalyptus viminalis,EUCVIM,57.3,0,0
44,Eucalyptus viminalis,EUCVIM,88.2,0,0
44,Eucalyptus viminalis,EUCVIM,93.8,0,0
44,Eucalyptus viminalis,EUCVIM,100.4,0,0
44,Pomaderris aspera,POMASP,10.6,0,1
44,Pomaderris aspera,POMASP,11.1,1,1
44,Pomaderris aspera,POMASP,11.3,1,1
44,Pomaderris aspera,POMASP,11.8,1,1
44,Pomaderris aspera,POMASP,12.5,1,1
44,Pomaderris aspera,POMASP,12.7,1,1
44,Pomaderris aspera,POMASP,13.1,1,1
44,Pomaderris aspera,POMASP,14.1,0,1
44,Pomaderris aspera,POMASP,15.6,1,1
45,Acacia melanoxylon,ACAMEL,10.4,1,1
45,Acacia melanoxylon,ACAMEL,11.4,1,1
45,Acacia melanoxylon,ACAMEL,12.4,1,1
45,Acacia melanoxylon,ACAMEL,12.4,1,1
45,Acacia melanoxylon,ACAMEL,12.8,1,1
45,Acacia melanoxylon,ACAMEL,12.9,1,1
45,Acacia melanoxylon,ACAMEL,13.7,1,1
45,Acacia melanoxylon,ACAMEL,14.7,1,1
45,Acacia melanoxylon,ACAMEL,16.3,1,1
45,Acacia melanoxylon,ACAMEL,17.8,1,1
45,Acacia melanoxylon,ACAMEL,19.2,1,1
45,Acacia melanoxylon,ACAMEL,21.1,1,1
45,Bedfordia arborescens,BEDARB,10.2,0,1
45,Bedfordia arborescens,BEDARB,11.5,0,1
45,Bedfordia arborescens,BEDARB,14.6,0,1
45,Bedfordia arborescens,BEDARB,18.4,0,1
45,Eucalyptus regnans,EUCREG,17.7,1,1
45,Eucalyptus regnans,EUCREG,19.2,1,1
45,Eucalyptus regnans,EUCREG,19.2,1,1
45,Eucalyptus regnans,EUCREG,28.2,1,1
45,Eucalyptus regnans,EUCREG,28.9,0,0
45,Eucalyptus regnans,EUCREG,29.9,1,1
45,Eucalyptus regnans,EUCREG,31.6,0,0
45,Eucalyptus regnans,EUCREG,35.7,1,1
45,Eucalyptus regnans,EUCREG,36.3,0,0
45,Eucalyptus regnans,EUCREG,39.1,0,0
45,Eucalyptus regnans,EUCREG,39.3,0,0
45,Eucalyptus regnans,EUCREG,40.6,0,0
45,Eucalyptus regnans,EUCREG,42.5,0,0
45,Eucalyptus regnans,EUCREG,43.3,0,0
45,Eucalyptus regnans,EUCREG,43.5,0,0
45,Eucalyptus regnans,EUCREG,52.8,0,0
45,Eucalyptus regnans,EUCREG,52.8,1,1
45,Eucalyptus regnans,EUCREG,56.5,0,0
45,Eucalyptus regnans,EUCREG,60.1,0,0
45,Eucalyptus regnans,EUCREG,69.7,0,0
45,Eucalyptus regnans,EUCREG,70.2,0,0
45,Eucalyptus regnans,EUCREG,75.2,0,0
45,Eucalyptus regnans,EUCREG,78.3,0,0
45,Eucalyptus regnans,EUCREG,86.6,0,0
45,Eucalyptus regnans,EUCREG,90.2,0,0
45,Eucalyptus regnans,EUCREG,90.5,0,0
45,Pomaderris aspera,POMASP,10.4,1,1
45,Pomaderris aspera,POMASP,11.9,1,1
45,Pomaderris aspera,POMASP,13.9,1,1
45,Pomaderris aspera,POMASP,15,1,1
46,Acacia melanoxylon,ACAMEL,10.8,1,1
46,Acacia melanoxylon,ACAMEL,11,1,1
46,Acacia melanoxylon,ACAMEL,11.5,1,1
46,Acacia melanoxylon,ACAMEL,12.8,1,1
46,Acacia melanoxylon,ACAMEL,12.9,1,1
46,Acacia melanoxylon,ACAMEL,13.9,1,1
46,Acacia melanoxylon,ACAMEL,14.9,1,1
46,Acacia melanoxylon,ACAMEL,15.2,1,1
46,Acacia melanoxylon,ACAMEL,15.9,1,1
46,Acacia melanoxylon,ACAMEL,17.8,1,1
46,Acacia melanoxylon,ACAMEL,19.4,1,1
46,Acacia melanoxylon,ACAMEL,21.3,1,1
46,Acacia melanoxylon,ACAMEL,23.5,1,1
46,Eucalyptus obliqua,EUCOBL,18.9,0,0
46,Eucalyptus obliqua,EUCOBL,58.9,0,0
46,Eucalyptus obliqua,EUCOBL,82.2,0,0
